snames,year,nia_sw,nia_gw,nia_others,tnia,tgia
Haryana,1988,8.56640008,5.73226968,0.12002099,13.23616995,22.58164292
Haryana,1989,8.52368768,5.86507806,0.11733872,13.34224661,22.80432244
Haryana,1990,8.71204939,6.17646493,0.12483205,13.88043389,23.57493532
Haryana,1991,8.87649215,6.51211247,0.12977083,14.4134185,24.49847718
Haryana,1992,8.61295661,6.73295954,0.13671068,14.53741547,24.9016875
Haryana,1993,8.67403535,6.90203386,0.14624764,14.83888128,25.4585728
Haryana,1994,8.77953499,7.23092843,0.15042006,15.31868304,26.35078287
Haryana,1995,8.64413666,7.42751484,0.14761007,15.43516504,26.61411912
Haryana,1996,8.51258245,7.95224549,0.14424658,15.92941867,28.35750953
Haryana,1997,8.53991839,8.03128023,0.13224023,15.95774431,28.22472242
Haryana,1998,8.58775629,8.50373791,0.14173461,16.60114114,29.34371498
Haryana,1999,8.53351153,8.66355816,0.12398053,16.62859967,29.38847468
Haryana,2000,7.89239832,8.4582179,0.12385281,15.95629913,28.41756213
Haryana,2001,7.43110434,8.8031195,0.18486383,16.45662254,29.23218872
Haryana,2002,6.78443852,8.59227682,0.15574203,15.57823846,27.2493339
Haryana,2003,6.99372931,9.1,0.18303308,16.49159604,29.10947254
Haryana,2004,7.04754694,8.80161884,0.32093587,17.11938486,30.24189301
Haryana,2005,8.03035939,9.02146548,0.25400682,17.58415669,31.43585807
Haryana,2006,8.16020511,9.41413808,0.25541182,18.13535065,32.35865394
Haryana,2007,7.99618947,9.59446735,0.26000999,18.2639722,32.84541571
Haryana,2008,8.05641396,9.69326077,0.25630591,18.39374991,33.15798763
Haryana,2009,7.07531,9.59496757,0.29837074,17.90180858,31.73649408
Haryana,2010,7.52720725,9.79730651,0.29223983,18.39981969,33.17178854
Haryana,2011,7.6557716,10.13895668,0.308078,18.98887752,34.23333948
Haryana,2012,7.44263669,10.33104112,0.32085072,19.1533397,34.40752932
Haryana,2013,7.73948791,10.61416557,0.32110618,19.68343394,35.72271858
Haryana,2014,7.64765624,10.74472296,0.32012693,19.76523147,35.97822189
Haryana,2015,NA,NA,NA,NA,NA
Himachal Pradesh,1950,0.01664347,0.01478727,0.51258124,0.23845358,0.31667626
Himachal Pradesh,1951,0.01701245,0.01612055,0.40771545,0.24069483,0.32537924
Himachal Pradesh,1952,0.01700127,0.01613044,0.42101803,0.24152958,0.32706369
Himachal Pradesh,1953,0.01829132,0.01653611,0.36227936,0.25007151,0.34194298
Himachal Pradesh,1954,0.01829831,0.01663753,0.39216698,0.25257577,0.35022485
Himachal Pradesh,1955,0.01929904,0.01666969,0.38197409,0.26023721,0.35991043
Himachal Pradesh,1956,0.01923894,0.01624175,0.38041924,0.25766434,0.36089302
Himachal Pradesh,1957,0.01983016,0.01686511,0.37143568,0.26478833,0.37380712
Himachal Pradesh,1958,0.020167,0.01653859,0.39493115,0.2675899,0.37829899
Himachal Pradesh,1959,0.02060866,0.01752061,0.38162857,0.27486254,0.38531752
Himachal Pradesh,1960,0.02086863,0.01803265,0.42153631,0.28199797,0.39275717
Himachal Pradesh,1961,0.0211244,0.01818602,0.41773557,0.28454797,0.39949496
Himachal Pradesh,1962,0.02182184,0.01892068,0.41514416,0.29347868,0.41339166
Himachal Pradesh,1963,0.02183302,0.01925462,0.42896502,0.29602868,0.41704129
Himachal Pradesh,1964,0.02236693,0.01997444,0.43570269,0.30417039,0.43093799
Himachal Pradesh,1965,0.02126696,0.02140419,0.42758294,0.30124303,0.4337454
Himachal Pradesh,1966,0.0219029,0.02274489,0.35260476,0.30768093,0.45873139
Himachal Pradesh,1967,0.02199375,0.0225371,0.4052968,0.31095133,0.46617103
Himachal Pradesh,1968,0.02210836,0.02671751,0.41289827,0.33171725,0.49803518
Himachal Pradesh,1969,0.02329079,0.02764759,0.4070244,0.345302,0.51895041
Himachal Pradesh,1970,0.02369053,0.02940386,0.39147593,0.35566209,0.53607563
Himachal Pradesh,1971,0.02354936,0.03037599,0.41756281,0.36072778,0.53944453
Himachal Pradesh,1972,0.02322231,0.03206794,0.38957557,0.36402106,0.54814751
Himachal Pradesh,1973,0.02371149,0.03285703,0.39700428,0.37216276,0.5654131
Himachal Pradesh,1974,0.02384147,0.03519706,0.41842662,0.38546164,0.58590722
Himachal Pradesh,1975,0.02482683,0.03572889,0.41220723,0.39557016,0.60864727
Himachal Pradesh,1976,0.02482543,0.03731943,0.3973498,0.40192801,0.61131432
Himachal Pradesh,1977,0.02582896,0.03854881,0.42879226,0.41790267,0.6468281
Himachal Pradesh,1978,0.02667595,0.04063902,0.43950343,0.43520379,0.67813076
Himachal Pradesh,1979,0.02551449,0.04418865,0.41548968,0.44052105,0.69076412
Himachal Pradesh,1980,0.02582058,0.04377061,0.44071276,0.44276231,0.69876525
Himachal Pradesh,1981,0.0270058,0.04634812,0.42222735,0.46315087,0.72164567
Himachal Pradesh,1982,0.02672487,0.04785703,0.38404722,0.46530065,0.72754124
Himachal Pradesh,1983,0.02836853,0.04796834,0.39043937,0.47968585,0.75561538
Himachal Pradesh,1984,0.02709945,0.04988786,0.42395496,0.48038338,0.76612914
Himachal Pradesh,1985,0.02647888,0.05050627,0.43224748,0.47872531,0.76197417
Himachal Pradesh,1986,0.02679615,0.05150561,0.44485902,0.48677554,0.78269288
Himachal Pradesh,1987,0.02575768,0.05358839,0.48856749,0.49080065,0.78684785
Himachal Pradesh,1988,0.02803169,0.05669278,0.48701265,0.52365334,0.84981814
Himachal Pradesh,1989,0.02789192,0.05800627,0.47612872,0.52784997,0.85819827
Himachal Pradesh,1990,0.0285083,0.06108592,0.50653462,0.5491419,0.88719885
Himachal Pradesh,1991,0.0290464,0.06440551,0.52657487,0.57022799,0.92195463
Himachal Pradesh,1992,0.02818404,0.06658971,0.55473487,0.5751336,0.9371287
Himachal Pradesh,1993,0.0283839,0.06826187,0.59343329,0.58706028,0.95808605
Himachal Pradesh,1994,0.02872913,0.07151468,0.61036385,0.60604235,0.99166271
Himachal Pradesh,1995,0.02828607,0.07345894,0.59896163,0.61065064,1.00157288
Himachal Pradesh,1996,0.02785559,0.07864858,0.58531353,0.63020445,1.06718214
Himachal Pradesh,1997,0.02794504,0.07943024,0.53659499,0.63132508,1.06218494
Himachal Pradesh,1998,0.02810158,0.0841029,0.57512065,0.65677934,1.10429615
Himachal Pradesh,1999,0.02792407,0.08568354,0.5030794,0.65786566,1.1059806
Himachal Pradesh,2000,0.02582617,0.0836527,0.50256112,0.63126791,1.06944211
Himachal Pradesh,2001,0.02431668,0.08706382,0.75012732,0.65106185,1.10009906
Himachal Pradesh,2002,0.02220061,0.08497856,0.63195894,0.61631096,1.02547801
Himachal Pradesh,2003,0.02288547,0.09,0.74269861,0.65244548,1.09548087
Himachal Pradesh,2004,0.02306157,0.08704898,1.30227078,0.67728225,1.13809741
Himachal Pradesh,2005,0.02627761,0.08922328,1.03069083,0.6956697,1.18303006
Himachal Pradesh,2006,0.02670251,0.09310686,1.03639194,0.7174762,1.21775777
Himachal Pradesh,2007,0.0261658,0.09489034,1.0550501,0.72256476,1.23607614
Himachal Pradesh,2008,0.02636287,0.09586741,1.04001991,0.72769907,1.24783921
Himachal Pradesh,2009,0.02315242,0.09489528,1.21070757,0.70823674,1.19434394
Himachal Pradesh,2010,0.02463116,0.09689644,1.18583001,0.7279392,1.24835858
Himachal Pradesh,2011,0.02505186,0.1002754,1.25009702,0.75124368,1.28830807
Himachal Pradesh,2012,0.02435442,0.10217513,1.30192526,0.75775019,1.29486338
Himachal Pradesh,2013,0.0253258,0.10497526,1.30296182,0.77872193,1.34435809
Himachal Pradesh,2014,0.0250253,0.10626649,1.29898833,0.78195803,1.35397348
Himachal Pradesh,2015,NA,NA,NA,NA,NA
Jammu and Kashmir,1950,8.3035518,0.0164303,0.84858726,4.82616939,5.63110514
Jammu and Kashmir,1951,8.48764129,0.01791172,0.67498009,4.87153117,5.78586069
Jammu and Kashmir,1952,8.48206282,0.01792271,0.69700274,4.88842612,5.81581338
Jammu and Kashmir,1953,9.12567874,0.01837346,0.59975985,5.06131004,6.08039545
Jammu and Kashmir,1954,9.12916528,0.01848615,0.64923932,5.11199489,6.22766282
Jammu and Kashmir,1955,9.6284383,0.01852188,0.63236482,5.26705812,6.39989077
Jammu and Kashmir,1956,9.59845402,0.01804639,0.62979074,5.21498464,6.41736317
Jammu and Kashmir,1957,9.8934156,0.01873901,0.6149183,5.3591703,6.64700044
Jammu and Kashmir,1958,10.06146699,0.01837621,0.65381546,5.41587253,6.72687427
Jammu and Kashmir,1959,10.28181653,0.01946735,0.6317928,5.56306688,6.85167713
Jammu and Kashmir,1960,10.41151595,0.02003628,0.69786077,5.70748397,6.98396817
Jammu and Kashmir,1961,10.53912344,0.02020668,0.69156858,5.75909457,7.10377892
Jammu and Kashmir,1962,10.88708047,0.02102298,0.68727846,5.93984738,7.35088858
Jammu and Kashmir,1963,10.89265894,0.02139402,0.71015914,5.99145797,7.41578607
Jammu and Kashmir,1964,11.15903086,0.02219382,0.72131347,6.15624158,7.66289574
Jammu and Kashmir,1965,10.61024892,0.02378243,0.70787107,6.09699354,7.71281688
Jammu and Kashmir,1966,10.92752437,0.0252721,0.58374337,6.22729294,8.15711507
Jammu and Kashmir,1967,10.97284944,0.02504123,0.67097597,6.29348411,8.28940611
Jammu and Kashmir,1968,11.03002875,0.02968613,0.68356034,6.71377489,8.8560111
Jammu and Kashmir,1969,11.6199519,0.03071955,0.67383606,6.98872282,9.22792363
Jammu and Kashmir,1970,11.81938218,0.03267095,0.64809529,7.19840533,9.53244261
Jammu and Kashmir,1971,11.748954,0.0337511,0.69128257,7.30093222,9.59234799
Jammu and Kashmir,1972,11.58578377,0.03563105,0.6449492,7.36758626,9.74710354
Jammu and Kashmir,1973,11.82984181,0.03650781,0.65724756,7.53236987,10.05411858
Jammu and Kashmir,1974,11.89469152,0.03910785,0.69271262,7.80153186,10.41854294
Jammu and Kashmir,1975,12.38629414,0.03969877,0.68241631,8.00612275,10.82290421
Jammu and Kashmir,1976,12.38559683,0.04146603,0.65781958,8.13480208,10.8703293
Jammu and Kashmir,1977,12.88626447,0.04283201,0.70987313,8.45812048,11.50183178
Jammu and Kashmir,1978,13.30883353,0.04515446,0.72760566,8.80828565,12.05845254
Jammu and Kashmir,1979,12.72937001,0.0490985,0.68785047,8.91590416,12.2830977
Jammu and Kashmir,1980,12.88208061,0.04863401,0.72960772,8.96126594,12.42537296
Jammu and Kashmir,1981,13.47339838,0.05149791,0.6990048,9.37391928,12.83223029
Jammu and Kashmir,1982,13.33323933,0.05317447,0.63579692,9.41742956,12.93706469
Jammu and Kashmir,1983,14.15327434,0.05329815,0.64637924,9.70857812,13.43627614
Jammu and Kashmir,1984,13.52011806,0.05543096,0.70186489,9.72269582,13.62323083
Jammu and Kashmir,1985,13.210513,0.05611807,0.7155933,9.68913736,13.54934754
Jammu and Kashmir,1986,13.36880207,0.05722845,0.73647192,9.85206947,13.91776558
Jammu and Kashmir,1987,12.85070172,0.05954266,0.80883207,9.93353552,13.99164888
Jammu and Kashmir,1988,13.98522295,0.06299197,0.806258,10.5984559,15.11138016
Jammu and Kashmir,1989,13.91549208,0.06445141,0.78823946,10.68339352,15.26039478
Jammu and Kashmir,1990,14.22300521,0.06787324,0.83857696,11.11433043,15.7760802
Jammu and Kashmir,1991,14.49146905,0.07156168,0.87175395,11.54110146,16.39410398
Jammu and Kashmir,1992,14.0612296,0.07398857,0.91837333,11.64038822,16.66392776
Jammu and Kashmir,1993,14.16094474,0.07584653,0.98243924,11.88177769,17.03658911
Jammu and Kashmir,1994,14.33317998,0.07946075,1.01046807,12.26596419,17.633646
Jammu and Kashmir,1995,14.11213313,0.08162104,0.99159151,12.35923357,17.80986764
Jammu and Kashmir,1996,13.89736206,0.08738731,0.96899684,12.75499196,18.9765248
Jammu and Kashmir,1997,13.94198981,0.08825583,0.88834244,12.77767285,18.88766516
Jammu and Kashmir,1998,14.02008838,0.09344767,0.95212234,13.29285306,19.63648234
Jammu and Kashmir,1999,13.93153018,0.09520394,0.83285679,13.31483964,19.66643502
Jammu and Kashmir,2000,12.88486985,0.09294745,0.83199876,12.77651566,19.01671132
Jammu and Kashmir,2001,12.13177647,0.09673758,1.24184896,13.17713424,19.56185022
Jammu and Kashmir,2002,11.07605112,0.09442062,1.04621914,12.47379521,18.23494619
Jammu and Kashmir,2003,11.41773238,0.1,1.2295506,13.20513819,19.47972994
Jammu and Kashmir,2004,11.50559327,0.09672109,2.15593217,13.70782078,20.23753292
Jammu and Kashmir,2005,13.11010055,0.09913698,1.70632679,14.07997252,21.03652084
Jammu and Kashmir,2006,13.32208239,0.10345207,1.71576507,14.52132413,21.65404541
Jammu and Kashmir,2007,13.05431586,0.10543371,1.74665399,14.62431388,21.97978088
Jammu and Kashmir,2008,13.15263638,0.10651935,1.72177125,14.72822939,22.18895047
Jammu and Kashmir,2009,11.55091834,0.1054392,2.00434766,14.3343225,21.23770306
Jammu and Kashmir,2010,12.28867092,0.10766271,1.96316243,14.73308958,22.19818588
Jammu and Kashmir,2011,12.49856084,0.11141711,2.0695576,15.20475952,22.90856378
Jammu and Kashmir,2012,12.1506038,0.11352792,2.15536015,15.33644754,23.02512965
Jammu and Kashmir,2013,12.63523334,0.11663918,2.1570762,15.7609042,23.90523943
Jammu and Kashmir,2014,12.48531197,0.11807388,2.15049801,15.82640105,24.07621936
Jammu and Kashmir,2015,NA,NA,NA,NA,NA
Jharkhand,1950,0.23729322,0.11501209,0.42843687,0.5043787,0.47024415
Jharkhand,1951,0.242554,0.12538204,0.34078564,0.50911942,0.48316752
Jharkhand,1952,0.24239458,0.12545899,0.3519045,0.51088509,0.48566882
Jharkhand,1953,0.2607874,0.12861423,0.30280826,0.52895304,0.50776363
Jharkhand,1954,0.26088703,0.12940303,0.32778958,0.53425007,0.52006168
Jharkhand,1955,0.27515492,0.12965314,0.31926994,0.55045559,0.53444415
Jharkhand,1956,0.27429805,0.12632476,0.31797033,0.54501343,0.53590324
Jharkhand,1957,0.28272726,0.13117304,0.3104615,0.56008215,0.55507986
Jharkhand,1958,0.28752971,0.12863347,0.33009999,0.56600805,0.56174999
Jharkhand,1959,0.29382671,0.13627144,0.31898114,0.5813912,0.57217207
Jharkhand,1960,0.29753317,0.14025396,0.3523377,0.5964841,0.58321947
Jharkhand,1961,0.30117985,0.14144679,0.34916088,0.60187788,0.59322466
Jharkhand,1962,0.31112353,0.14716084,0.34699487,0.6207682,0.61386038
Jharkhand,1963,0.31128295,0.14975814,0.35854693,0.62616198,0.61927986
Jharkhand,1964,0.31889514,0.15535675,0.36417856,0.64338336,0.63991557
Jharkhand,1965,0.30321243,0.16647702,0.35739172,0.6371914,0.6440844
Jharkhand,1966,0.31227931,0.17690468,0.29472182,0.65080888,0.681187
Jharkhand,1967,0.31357458,0.17528859,0.33876403,0.65772646,0.6922344
Jharkhand,1968,0.31520861,0.20780288,0.34511766,0.70165068,0.73955064
Jharkhand,1969,0.33206703,0.21503683,0.34020804,0.73038524,0.77060843
Jharkhand,1970,0.33776621,0.22869668,0.32721198,0.75229898,0.7960383
Jharkhand,1971,0.33575356,0.2362577,0.34901648,0.76301397,0.80104089
Jharkhand,1972,0.33109059,0.24941733,0.32562357,0.76997993,0.81396427
Jharkhand,1973,0.33806512,0.25555464,0.3318328,0.78720132,0.83960258
Jharkhand,1974,0.33991835,0.27375495,0.34973849,0.8153312,0.87003505
Jharkhand,1975,0.35396703,0.27789138,0.34454006,0.83671281,0.90380258
Jharkhand,1976,0.3539471,0.2902622,0.3321216,0.85016097,0.90776297
Jharkhand,1977,0.36825484,0.2998241,0.35840253,0.88395069,0.96049868
Jharkhand,1978,0.38033073,0.31608124,0.36735537,0.92054615,1.00698115
Jharkhand,1979,0.36377122,0.34368953,0.34728368,0.93179326,1.02574089
Jharkhand,1980,0.36813528,0.3404381,0.36836618,0.93653398,1.03762206
Jharkhand,1981,0.38503355,0.36048538,0.3529153,0.97966002,1.07159803
Jharkhand,1982,0.38102818,0.37222131,0.32100275,0.98420724,1.08035258
Jharkhand,1983,0.40446258,0.37308707,0.32634557,1.01463492,1.12204089
Jharkhand,1984,0.38636867,0.38801671,0.35435931,1.01611034,1.13765316
Jharkhand,1985,0.37752099,0.39282652,0.36129054,1.01260318,1.13148329
Jharkhand,1986,0.38204447,0.40059916,0.37183179,1.02963107,1.16224926
Jharkhand,1987,0.36723855,0.41679859,0.40836517,1.03814502,1.16841913
Jharkhand,1988,0.39966012,0.44094382,0.40706556,1.10763526,1.26192602
Jharkhand,1989,0.3976674,0.45115985,0.39796832,1.11651201,1.27436998
Jharkhand,1990,0.4064553,0.47511269,0.42338284,1.16154885,1.317434
Jharkhand,1991,0.41412728,0.50093173,0.44013332,1.20615031,1.36904413
Jharkhand,1992,0.40183219,0.51791996,0.46367064,1.21652668,1.39157666
Jharkhand,1993,0.40468178,0.53092568,0.49601639,1.24175408,1.42269699
Jharkhand,1994,0.4096038,0.55622526,0.51016766,1.28190507,1.47255621
Jharkhand,1995,0.40328688,0.5713473,0.50063721,1.29165257,1.48727218
Jharkhand,1996,0.3971493,0.61171119,0.48922956,1.33301293,1.58469776
Jharkhand,1997,0.39842464,0.61779079,0.44850856,1.33538329,1.57727724
Jharkhand,1998,0.40065648,0.65413369,0.48070992,1.38922432,1.63980971
Jharkhand,1999,0.39812573,0.66642755,0.42049483,1.39152212,1.64231101
Jharkhand,2000,0.36821499,0.65063215,0.42006163,1.33526236,1.58805367
Jharkhand,2001,0.3466936,0.67716304,0.62698782,1.37713065,1.63357731
Jharkhand,2002,0.3165238,0.66094437,0.52821775,1.30362531,1.52276978
Jharkhand,2003,0.32628814,0.7,0.62077859,1.38005732,1.62671958
Jharkhand,2004,0.32879896,0.6770476,1.08849245,1.43259223,1.69000244
Jharkhand,2005,0.37465148,0.69395888,0.86149456,1.47148548,1.75672458
Jharkhand,2006,0.38070935,0.72416447,0.86625978,1.51761075,1.80829302
Jharkhand,2007,0.3730573,0.73803595,0.88185505,1.52837411,1.83549464
Jharkhand,2008,0.37586703,0.74563544,0.86929219,1.53923423,1.85296204
Jharkhand,2009,0.33009423,0.73807443,1.01196008,1.49806737,1.77352497
Jharkhand,2010,0.35117722,0.75363896,0.99116638,1.53974217,1.85373328
Jharkhand,2011,0.35717531,0.77991974,1.04488344,1.58903597,1.91305574
Jharkhand,2012,0.34723163,0.79469547,1.08820365,1.60279857,1.92278996
Jharkhand,2013,0.36108105,0.81647427,1.08907005,1.64715816,1.99628646
Jharkhand,2014,0.3567967,0.82651715,1.08574884,1.65400318,2.0105647
Jharkhand,2015,NA,NA,NA,NA,NA
Karnataka,1950,6.39936421,1.60195416,2.63011237,7.82651438,7.59053964
Karnataka,1951,6.54123792,1.74639265,2.09203411,7.90007679,7.7991449
Karnataka,1952,6.53693872,1.74746454,2.16029115,7.92747503,7.83952011
Karnataka,1953,7.03295931,1.79141243,1.85889641,8.20783787,8.19616781
Karnataka,1954,7.03564631,1.80239941,2.01225315,8.29003259,8.39467926
Karnataka,1955,7.42042501,1.80588308,1.95995229,8.54149592,8.62683672
Karnataka,1956,7.39731679,1.75952342,1.9519742,8.45704928,8.65038893
Karnataka,1957,7.62463717,1.8270531,1.90587853,8.69087263,8.95993221
Karnataka,1958,7.75415067,1.79168041,2.02643643,8.78282564,9.06759944
Karnataka,1959,7.92396921,1.89806646,1.95817938,9.02152814,9.23582949
Karnataka,1960,8.02392568,1.95353727,2.16295052,9.25572681,9.41415333
Karnataka,1961,8.12226996,1.97015172,2.14344851,9.33942281,9.57565418
Karnataka,1962,8.39043277,2.04974027,2.13015168,9.63254647,9.90874967
Karnataka,1963,8.39473198,2.08591689,2.20106809,9.71624248,9.99622929
Karnataka,1964,8.60001894,2.16389759,2.23563984,9.98346917,10.32932478
Karnataka,1965,8.1770848,2.3187871,2.19397645,9.88738766,10.3966168
Karnataka,1966,8.421602,2.46402952,1.80925492,10.09869191,10.99551576
Karnataka,1967,8.45653302,2.44151962,2.07962374,10.20603297,11.17383961
Karnataka,1968,8.50059986,2.89439726,2.11862776,10.88761117,11.93760401
Karnataka,1969,8.95524061,2.99515584,2.08848829,11.33348942,12.43892955
Karnataka,1970,9.10893713,3.18541804,2.00870733,11.67352788,12.84941086
Karnataka,1971,9.05465969,3.29073219,2.14256205,11.83979393,12.93016128
Karnataka,1972,8.92890799,3.47402704,1.99895632,11.94788562,13.13876654
Karnataka,1973,9.11699814,3.55951105,2.03707389,12.21511232,13.55261245
Karnataka,1974,9.16697638,3.81301534,2.14699433,12.6516076,14.04384418
Karnataka,1975,9.54584368,3.87062995,2.11508194,12.98338906,14.58890953
Karnataka,1976,9.54530628,4.04293783,2.0388468,13.19206608,14.65283694
Karnataka,1977,9.93115978,4.17612137,2.20018163,13.71638587,15.50408097
Karnataka,1978,10.25682443,4.40256019,2.25514185,14.2842426,16.25438698
Karnataka,1979,9.81024468,4.78710422,2.13192459,14.45876565,16.55720106
Karnataka,1980,9.92793538,4.74181646,2.26134704,14.53232805,16.74898331
Karnataka,1981,10.38365093,5.02104634,2.16649634,15.20152074,17.29741326
Karnataka,1982,10.27563345,5.18451105,1.97058976,15.2720806,17.43872649
Karnataka,1983,10.90761634,5.19656992,2.0033886,15.74423113,18.11164668
Karnataka,1984,10.41965676,5.40451847,2.17536089,15.76712556,18.36365528
Karnataka,1985,10.18105097,5.4715122,2.21791074,15.71270439,18.2640631
Karnataka,1986,10.30304087,5.57977408,2.28262196,15.97692854,18.76067819
Karnataka,1987,9.90375236,5.80540897,2.50689511,16.10904061,18.86027038
Karnataka,1988,10.77810284,6.14171751,2.49891701,17.18733034,20.36963034
Karnataka,1989,10.7243628,6.2840122,2.44307034,17.32507219,20.57049702
Karnataka,1990,10.96135639,6.617641,2.59908644,18.02391,21.26562356
Karnataka,1990,10.96135639,6.617641,2.59908644,18.02391503,21.26562356
Karnataka,1991,11.16825555,6.97726336,2.70191524,18.71600215,22.09869875
Karnataka,1992,10.83667949,7.21388522,2.84640742,18.87701373,22.46241211
Karnataka,1993,10.91352775,7.39503628,3.04497337,19.26847081,22.96474702
Karnataka,1994,11.04626565,7.74742332,3.13184598,19.89149934,23.76955956
Karnataka,1995,10.87590972,7.95805162,3.07333994,20.04275265,24.00710038
Karnataka,1996,10.71039039,8.52026303,3.00330998,20.6845471,25.57971485
Karnataka,1997,10.74478402,8.60494311,2.75332964,20.7213283,25.45993505
Karnataka,1998,10.80497286,9.11114776,2.95100913,21.55678704,26.46931533
Karnataka,1999,10.73672301,9.28238374,2.58135734,21.59244228,26.50969054
Karnataka,2000,9.93008498,9.06237632,2.57869798,20.71945171,25.63388492
Karnataka,2001,9.34969252,9.43191375,3.84898818,21.36912784,26.36871376
Karnataka,2002,8.53606829,9.20601088,3.24265287,20.22853526,24.58009192
Karnataka,2003,8.79939449,9.75,3.81087061,21.41454137,26.25801839
Karnataka,2004,8.86710695,9.4303059,6.68209877,22.22973291,27.27951122
Karnataka,2005,10.10366531,9.66585587,5.28859131,22.83324488,28.35651997
Karnataka,2006,10.26703504,10.08657652,5.31784433,23.54897705,29.18892224
Karnataka,2007,10.06067328,10.27978644,5.41358148,23.71599373,29.62800266
Karnataka,2008,10.13644674,10.38563654,5.33645989,23.88451169,29.90995621
Karnataka,2009,8.90203797,10.28032239,6.21227756,23.24571979,28.62770681
Karnataka,2010,9.47060762,10.49711412,6.08462802,23.89239338,29.92240523
Karnataka,2011,9.63236514,10.86316788,6.41438933,24.65729226,30.87997065
Karnataka,2012,9.36420233,11.06897263,6.68032586,24.87084842,31.03709751
Karnataka,2013,9.73769563,11.37232025,6.6856446,25.55918235,32.22345579
Karnataka,2014,9.62215454,11.51220317,6.66525613,25.66539745,32.45393096
Kerala,1950,1.48768643,0.29903144,1.686035,2.09244181,1.97443437
Kerala,1951,1.52066839,0.32599329,1.34109963,2.11210894,2.02869631
Kerala,1952,1.51966894,0.32619338,1.38485584,2.11943394,2.03919862
Kerala,1953,1.63498088,0.33439699,1.19164657,2.19438977,2.13196903
Kerala,1954,1.63560554,0.33644789,1.289956,2.21636478,2.18360539
Kerala,1955,1.72505662,0.33709818,1.25642851,2.28359424,2.24399367
Kerala,1956,1.71968456,0.32844437,1.25131414,2.26101718,2.25012002
Kerala,1957,1.77253066,0.34104991,1.22176449,2.32353055,2.33063773
Kerala,1958,1.80263919,0.33444701,1.2990482,2.34811446,2.35864389
Kerala,1959,1.8421176,0.35430574,1.25529198,2.41193228,2.40240352
Kerala,1960,1.86535489,0.36466029,1.38656063,2.47454599,2.44878873
Kerala,1961,1.88821739,0.36776165,1.37405885,2.49692236,2.49079797
Kerala,1962,1.9505583,0.38261818,1.36553492,2.57528984,2.57744203
Kerala,1963,1.95155775,0.38937115,1.41099592,2.59766622,2.60019703
Kerala,1964,1.99928165,0.40392755,1.43315816,2.66911006,2.6868411
Kerala,1965,1.90096042,0.43284026,1.40644982,2.64342239,2.70434495
Kerala,1966,1.95780434,0.45995218,1.15982387,2.69991521,2.86012922
Kerala,1967,1.9659249,0.45575033,1.33314395,2.72861316,2.90651442
Kerala,1968,1.97616929,0.54028749,1.3581475,2.91083511,3.10518313
Kerala,1969,2.08186149,0.55909576,1.33882658,3.03004198,3.23558682
Kerala,1970,2.11759195,0.59461137,1.28768295,3.12095227,3.34236031
Kerala,1971,2.10497385,0.61427001,1.37349059,3.16540399,3.36336493
Kerala,1972,2.07573984,0.64848505,1.28143206,3.19430262,3.41762687
Kerala,1973,2.11946593,0.66444206,1.30586735,3.26574647,3.52527555
Kerala,1974,2.13108457,0.71176286,1.3763319,3.38244478,3.65305366
Kerala,1975,2.21916141,0.72251759,1.35587445,3.47114754,3.79483485
Kerala,1976,2.21903648,0.75468173,1.30700387,3.52693796,3.81146351
Kerala,1977,2.30873742,0.77954266,1.41042766,3.66711641,4.03288722
Kerala,1978,2.38444602,0.82181124,1.44565994,3.81893458,4.22805516
Kerala,1979,2.28062779,0.89359279,1.36667144,3.86559384,4.30682249
Kerala,1980,2.30798783,0.88513907,1.44963777,3.88526097,4.35670846
Kerala,1981,2.41392989,0.93726198,1.38883368,4.06417161,4.49936485
Kerala,1982,2.38881863,0.9677754,1.26324766,4.083036,4.53612293
Kerala,1983,2.53573828,0.97002639,1.28427337,4.20926684,4.71116144
Kerala,1984,2.42230032,1.00884345,1.39451631,4.21538774,4.77671336
Kerala,1985,2.36683065,1.02134894,1.42179291,4.20083808,4.75080766
Kerala,1986,2.39519014,1.04155783,1.46327608,4.27147918,4.87998608
Kerala,1987,2.30236591,1.08367634,1.6070465,4.30679974,4.90589178
Kerala,1988,2.50562975,1.14645394,1.60193214,4.59508369,5.29850315
Kerala,1989,2.49313658,1.17301561,1.5661316,4.63190939,5.35075215
Kerala,1990,2.54823145,1.23529299,1.66614581,4.81874709,5.53156693
Kerala,1991,2.59633015,1.30242249,1.73206426,5.00377863,5.7482646
Kerala,1992,2.5192473,1.34659191,1.82469106,5.04682556,5.84287291
Kerala,1993,2.53711253,1.38040677,1.95198187,5.15148277,5.97353916
Kerala,1994,2.56797065,1.44618569,2.0076716,5.31805129,6.18288521
Kerala,1995,2.52836731,1.48550297,1.97016627,5.35848931,6.24467381
Kerala,1996,2.48988836,1.5904491,1.92527353,5.53007496,6.6537388
Kerala,1997,2.49788398,1.60625605,1.76502349,5.53990852,6.62258195
Kerala,1998,2.51187633,1.70074758,1.89174604,5.76327089,6.88513971
Kerala,1999,2.49601001,1.73271163,1.65478056,5.77280342,6.89564202
Kerala,2000,2.30848756,1.69164358,1.65307577,5.53940681,6.6678294
Kerala,2001,2.17356134,1.7606239,2.46739601,5.71309965,6.85897145
Kerala,2002,1.98441478,1.71845536,2.07870442,5.40815884,6.3937191
